run_id,cell,configuration,design,deployment,task_id,category,difficulty,repetition,order_index,success,success_strict,success_lenient,success_by,decision_correct,asked,ask_origin,over_asked,under_asked,declined,backgrounded,decomposed,tools_called,n_tools,dropped_by_router,iterations,model_calls,hit_iteration_cap,bad_arguments,missing_arguments,unknown_tools,latency_s,cost_usd,input_tokens,output_tokens,length_words,length_fit,formulaic_opening,model_pinned,models_reported,degradation,error,judge_model,success_why,reply
C2-reason-05-r3,C2,deciding x on-device,deciding,on-device,reason-05,reasoning,5,3,22,pass,1,1,deterministic,True,False,none,False,False,False,False,False,quick_math,1,,2,2,False,0,0,,9.1234,0.0,1437,50,7,in_band,False,llama3.1:8b,llama3.1:8b,,,,contains all of ['120'],The number of pages left is 120.
C2-reason-05-r4,C2,deciding x on-device,deciding,on-device,reason-05,reasoning,5,4,27,pass,1,1,deterministic,True,False,none,False,False,False,False,False,quick_math,1,,2,2,False,0,0,,9.3896,0.0,1437,50,7,in_band,False,llama3.1:8b,llama3.1:8b,,,,contains all of ['120'],The number of pages left is 120.
C2-reason-05-r5,C2,deciding x on-device,deciding,on-device,reason-05,reasoning,5,5,19,pass,1,1,deterministic,True,False,none,False,False,False,False,False,quick_math,1,,2,2,False,0,0,,9.1535,0.0,1437,50,7,in_band,False,llama3.1:8b,llama3.1:8b,,,,contains all of ['120'],The number of pages left is 120.
C3-reason-05-r1,C3,routing x cloud,routing,cloud,reason-05,reasoning,5,1,34,fail,0,0,deterministic,True,False,none,False,False,False,False,False,quick_math,1,,1,1,False,0,0,,3.384,0.006894,1963,67,1,in_band,False,claude-sonnet-4-6,claude-sonnet-4-6,,,,none of [['120']] fully present,160
C3-reason-05-r2,C3,routing x cloud,routing,cloud,reason-05,reasoning,5,2,19,fail,0,0,deterministic,True,False,none,False,False,False,False,False,quick_math,1,,1,1,False,0,0,,3.2232,0.006894,1963,67,1,in_band,False,claude-sonnet-4-6,claude-sonnet-4-6,,,,none of [['120']] fully present,160
C3-reason-05-r3,C3,routing x cloud,routing,cloud,reason-05,reasoning,5,3,22,pass,1,1,deterministic,True,False,none,False,False,False,False,False,quick_math,1,,1,1,False,0,0,,2.5741,0.007194,1963,87,1,in_band,False,claude-sonnet-4-6,claude-sonnet-4-6,,,,contains all of ['120'],120
C3-reason-05-r4,C3,routing x cloud,routing,cloud,reason-05,reasoning,5,4,27,fail,0,0,deterministic,True,False,none,False,False,False,False,False,quick_math,1,,1,1,False,0,0,,2.2081,0.006924,1963,69,1,in_band,False,claude-sonnet-4-6,claude-sonnet-4-6,,,,none of [['120']] fully present,160
C3-reason-05-r5,C3,routing x cloud,routing,cloud,reason-05,reasoning,5,5,19,pass,1,1,deterministic,True,False,none,False,False,False,False,False,quick_math,1,,1,1,False,0,0,,3.0164,0.007164,1963,85,1,in_band,False,claude-sonnet-4-6,claude-sonnet-4-6,,,,contains all of ['120'],120
C4-reason-05-r1,C4,routing x on-device,routing,on-device,reason-05,reasoning,5,1,34,pass,1,1,deterministic,True,False,none,False,False,False,False,False,quick_math,1,,1,1,False,0,0,,5.973,0.0,1110,43,1,in_band,False,llama3.1:8b,llama3.1:8b,,,,contains all of ['120'],120
C4-reason-05-r2,C4,routing x on-device,routing,on-device,reason-05,reasoning,5,2,19,pass,1,1,deterministic,True,False,none,False,False,False,False,False,quick_math,1,,1,1,False,0,0,,6.114,0.0,1110,43,1,in_band,False,llama3.1:8b,llama3.1:8b,,,,contains all of ['120'],120
C4-reason-05-r3,C4,routing x on-device,routing,on-device,reason-05,reasoning,5,3,22,pass,1,1,deterministic,True,False,none,False,False,False,False,False,quick_math,1,,1,1,False,0,0,,6.1618,0.0,1110,43,1,in_band,False,llama3.1:8b,llama3.1:8b,,,,contains all of ['120'],120
C4-reason-05-r4,C4,routing x on-device,routing,on-device,reason-05,reasoning,5,4,27,pass,1,1,deterministic,True,False,none,False,False,False,False,False,quick_math,1,,1,1,False,0,0,,5.5855,0.0,1110,43,1,in_band,False,llama3.1:8b,llama3.1:8b,,,,contains all of ['120'],120
C4-reason-05-r5,C4,routing x on-device,routing,on-device,reason-05,reasoning,5,5,19,pass,1,1,deterministic,True,False,none,False,False,False,False,False,quick_math,1,,1,1,False,0,0,,5.6246,0.0,1110,43,1,in_band,False,llama3.1:8b,llama3.1:8b,,,,contains all of ['120'],120
C1-reason-06-r1,C1,deciding x cloud,deciding,cloud,reason-06,reasoning,2,1,30,pass,1,1,deterministic,True,False,none,False,False,False,False,False,,0,,1,1,False,0,0,,2.5623,0.00699,2035,59,39,over,False,claude-sonnet-4-6,claude-sonnet-4-6,,,,contains all of ['biography'],"It's a biography. That follows straightforwardly from the two premises: every book is either fiction or biography, and this one isn't fiction, so it must be a biography. That's a classic example of a logical argument called disjunctive syllogism."
C1-reason-06-r2,C1,deciding x cloud,deciding,cloud,reason-06,reasoning,2,2,14,pass,1,1,deterministic,True,False,none,False,False,False,False,False,,0,,1,1,False,0,0,,2.6892,0.00699,2035,59,39,over,False,claude-sonnet-4-6,claude-sonnet-4-6,,,,contains all of ['biography'],"It's a biography. That follows straightforwardly from the two premises: every book is either fiction or biography, and this one isn't fiction, so it must be a biography. That's a classic example of the logical rule called disjunctive syllogism."
C1-reason-06-r3,C1,deciding x cloud,deciding,cloud,reason-06,reasoning,2,3,14,pass,1,1,deterministic,True,False,none,False,False,False,False,False,,0,,1,1,False,0,0,,2.9215,0.007005,2035,60,40,over,False,claude-sonnet-4-6,claude-sonnet-4-6,,,,contains all of ['biography'],"It's a biography. That follows straightforwardly from the two premises: every book is either fiction or biography, and this one isn't fiction, so it must be a biography. That's a classic example of the logical argument form called disjunctive syllogism."
C1-reason-06-r4,C1,deciding x cloud,deciding,cloud,reason-06,reasoning,2,4,19,pass,1,1,deterministic,True,False,none,False,False,False,False,False,,0,,1,1,False,0,0,,2.6129,0.00699,2035,59,39,over,False,claude-sonnet-4-6,claude-sonnet-4-6,,,,contains all of ['biography'],"It's a biography. That follows straightforwardly from the two premises: every book is either fiction or biography, and this one isn't fiction, so it must be a biography. That's a classic example of the logical rule called disjunctive syllogism."
C1-reason-06-r5,C1,deciding x cloud,deciding,cloud,reason-06,reasoning,2,5,34,pass,1,1,deterministic,True,False,none,False,False,False,False,False,,0,,1,1,False,0,0,,3.5369,0.00672,2035,41,28,in_band,False,claude-sonnet-4-6,claude-sonnet-4-6,,,,contains all of ['biography'],"It's a biography. That follows straightforwardly from the two premises: every book is either fiction or biography, and this one isn't fiction, so it must be a biography."
C2-reason-06-r1,C2,deciding x on-device,deciding,on-device,reason-06,reasoning,2,1,30,fail,0,0,deterministic,False,True,model,True,False,True,False,False,recall,1,,2,2,False,0,0,,8.7662,0.0,1410,46,23,in_band,False,llama3.1:8b,llama3.1:8b,,,,none of [['biography']] fully present,"Since I don't have any information about the book, I'm not able to determine its genre. Can you tell me more about it?"
C2-reason-06-r2,C2,deciding x on-device,deciding,on-device,reason-06,reasoning,2,2,14,fail,0,0,deterministic,False,True,model,True,False,True,False,False,recall,1,,2,2,False,0,0,,8.8618,0.0,1410,46,23,in_band,False,llama3.1:8b,llama3.1:8b,,,,none of [['biography']] fully present,"Since I don't have any information about the book, I'm not able to determine its genre. Can you tell me more about it?"
C2-reason-06-r3,C2,deciding x on-device,deciding,on-device,reason-06,reasoning,2,3,14,fail,0,0,deterministic,False,True,model,True,False,True,False,False,recall,1,,2,2,False,0,0,,8.7912,0.0,1410,46,23,in_band,False,llama3.1:8b,llama3.1:8b,,,,none of [['biography']] fully present,"Since I don't have any information about the book, I'm not able to determine its genre. Can you tell me more about it?"
C2-reason-06-r4,C2,deciding x on-device,deciding,on-device,reason-06,reasoning,2,4,19,fail,0,0,deterministic,False,True,model,True,False,True,False,False,recall,1,,2,2,False,0,0,,8.7248,0.0,1410,46,23,in_band,False,llama3.1:8b,llama3.1:8b,,,,none of [['biography']] fully present,"Since I don't have any information about the book, I'm not able to determine its genre. Can you tell me more about it?"
C2-reason-06-r5,C2,deciding x on-device,deciding,on-device,reason-06,reasoning,2,5,34,fail,0,0,deterministic,False,True,model,True,False,True,False,False,recall,1,,2,2,False,0,0,,8.6538,0.0,1410,46,23,in_band,False,llama3.1:8b,llama3.1:8b,,,,none of [['biography']] fully present,"Since I don't have any information about the book, I'm not able to determine its genre. Can you tell me more about it?"
C3-reason-06-r1,C3,routing x cloud,routing,cloud,reason-06,reasoning,2,1,30,pass,1,1,deterministic,True,False,none,False,False,False,False,False,,0,,1,1,False,0,0,,2.4512,0.006603,1956,49,33,in_band,False,claude-sonnet-4-6,claude-sonnet-4-6,,,,contains all of ['biography'],"It's a biography. Since every book on the shelf is either fiction or a biography, and this one isn't fiction, it must be a biography. That's a classic example of a disjunctive syllogism."
C3-reason-06-r2,C3,routing x cloud,routing,cloud,reason-06,reasoning,2,2,14,pass,1,1,deterministic,True,False,none,False,False,False,False,False,,0,,1,1,False,0,0,,2.1628,0.006663,1956,53,37,over,False,claude-sonnet-4-6,claude-sonnet-4-6,,,,contains all of ['biography'],"It's a biography. Since every book on the shelf is either fiction or a biography, and this one isn't fiction, it must be a biography. That's a classic example of a logical argument called a disjunctive syllogism."
C3-reason-06-r3,C3,routing x cloud,routing,cloud,reason-06,reasoning,2,3,14,pass,1,1,deterministic,True,False,none,False,False,False,False,False,,0,,1,1,False,0,0,,2.147,0.006618,1956,50,34,in_band,False,claude-sonnet-4-6,claude-sonnet-4-6,,,,contains all of ['biography'],"It's a biography. Since every book on the shelf is either fiction or a biography, and this one isn't fiction, it has to be a biography. That's a classic example of a disjunctive syllogism."
C3-reason-06-r4,C3,routing x cloud,routing,cloud,reason-06,reasoning,2,4,19,pass,1,1,deterministic,True,False,none,False,False,False,False,False,,0,,1,1,False,0,0,,2.9958,0.006603,1956,49,33,in_band,False,claude-sonnet-4-6,claude-sonnet-4-6,,,,contains all of ['biography'],"It's a biography. Since every book on the shelf is either fiction or a biography, and this one isn't fiction, it must be a biography. That's a classic example of a disjunctive syllogism."
C3-reason-06-r5,C3,routing x cloud,routing,cloud,reason-06,reasoning,2,5,34,pass,1,1,deterministic,True,False,none,False,False,False,False,False,,0,,1,1,False,0,0,,2.228,0.006603,1956,49,33,in_band,False,claude-sonnet-4-6,claude-sonnet-4-6,,,,contains all of ['biography'],"It's a biography. Since every book on the shelf is either fiction or a biography, and this one isn't fiction, it must be a biography. That's a classic example of a disjunctive syllogism."
C4-reason-06-r1,C4,routing x on-device,routing,on-device,reason-06,reasoning,2,1,30,pass,1,1,deterministic,False,False,none,False,False,False,False,False,search_files,1,,1,1,False,0,0,,4.4295,0.0,1104,18,4,in_band,False,llama3.1:8b,llama3.1:8b,,,,contains all of ['biography'],No files matching 'biography'.
C4-reason-06-r2,C4,routing x on-device,routing,on-device,reason-06,reasoning,2,2,14,pass,1,1,deterministic,False,False,none,False,False,False,False,False,search_files,1,,1,1,False,0,0,,4.4679,0.0,1104,18,4,in_band,False,llama3.1:8b,llama3.1:8b,,,,contains all of ['biography'],No files matching 'biography'.
C4-reason-06-r3,C4,routing x on-device,routing,on-device,reason-06,reasoning,2,3,14,pass,1,1,deterministic,False,False,none,False,False,False,False,False,search_files,1,,1,1,False,0,0,,4.2832,0.0,1104,18,4,in_band,False,llama3.1:8b,llama3.1:8b,,,,contains all of ['biography'],No files matching 'biography'.
C4-reason-06-r4,C4,routing x on-device,routing,on-device,reason-06,reasoning,2,4,19,pass,1,1,deterministic,False,False,none,False,False,False,False,False,search_files,1,,1,1,False,0,0,,4.3304,0.0,1104,18,4,in_band,False,llama3.1:8b,llama3.1:8b,,,,contains all of ['biography'],No files matching 'biography'.
C4-reason-06-r5,C4,routing x on-device,routing,on-device,reason-06,reasoning,2,5,34,pass,1,1,deterministic,False,False,none,False,False,False,False,False,search_files,1,,1,1,False,0,0,,4.4956,0.0,1104,18,4,in_band,False,llama3.1:8b,llama3.1:8b,,,,contains all of ['biography'],No files matching 'biography'.
C1-reason-07-r1,C1,deciding x cloud,deciding,cloud,reason-07,reasoning,3,1,13,pass,1,1,deterministic,True,False,none,False,False,False,False,False,quick_math,1,,2,2,False,0,0,,4.1574,0.013866,4147,95,18,in_band,False,claude-sonnet-4-6,claude-sonnet-4-6,,,,contains all of ['750'],For 10 people you'll need 750 grams of flour. That's just scaling up from 75 grams per person.
C1-reason-07-r2,C1,deciding x cloud,deciding,cloud,reason-07,reasoning,3,2,23,pass,1,1,deterministic,True,False,none,False,False,False,False,False,quick_math,1,,2,2,False,0,0,,5.3055,0.013866,4147,95,18,in_band,False,claude-sonnet-4-6,claude-sonnet-4-6,,,,contains all of ['750'],For 10 people you'll need 750 grams of flour. That's just scaling up from 75 grams per person.
C1-reason-07-r3,C1,deciding x cloud,deciding,cloud,reason-07,reasoning,3,3,38,pass,1,1,deterministic,True,False,none,False,False,False,False,False,quick_math,1,,2,2,False,0,0,,4.2115,0.013866,4147,95,18,in_band,False,claude-sonnet-4-6,claude-sonnet-4-6,,,,contains all of ['750'],For 10 people you'll need 750 grams of flour. That's just scaling up from 75 grams per person.
C1-reason-07-r4,C1,deciding x cloud,deciding,cloud,reason-07,reasoning,3,4,20,pass,1,1,deterministic,True,False,none,False,False,False,False,False,quick_math,1,,2,2,False,0,0,,3.5775,0.013656,4147,81,9,in_band,False,claude-sonnet-4-6,claude-sonnet-4-6,,,,contains all of ['750'],For 10 people you'll need 750 grams of flour.
C1-reason-07-r5,C1,deciding x cloud,deciding,cloud,reason-07,reasoning,3,5,29,pass,1,1,deterministic,True,False,none,False,False,False,False,False,quick_math,1,,2,2,False,0,0,,3.8591,0.013866,4147,95,18,in_band,False,claude-sonnet-4-6,claude-sonnet-4-6,,,,contains all of ['750'],For 10 people you'll need 750 grams of flour. That's just scaling up from 75 grams per person.
C2-reason-07-r1,C2,deciding x on-device,deciding,on-device,reason-07,reasoning,3,1,13,pass,1,1,deterministic,True,False,none,False,False,False,False,False,quick_math,1,,2,2,False,0,0,,8.0826,0.0,1404,36,10,in_band,False,llama3.1:8b,llama3.1:8b,,,,contains all of ['750'],You'll need 750 grams of flour to serve 10 people.
C2-reason-07-r2,C2,deciding x on-device,deciding,on-device,reason-07,reasoning,3,2,23,pass,1,1,deterministic,True,False,none,False,False,False,False,False,quick_math,1,,2,2,False,0,0,,8.1192,0.0,1404,36,10,in_band,False,llama3.1:8b,llama3.1:8b,,,,contains all of ['750'],You'll need 750 grams of flour to serve 10 people.
C2-reason-07-r3,C2,deciding x on-device,deciding,on-device,reason-07,reasoning,3,3,38,pass,1,1,deterministic,True,False,none,False,False,False,False,False,quick_math,1,,2,2,False,0,0,,8.1159,0.0,1404,36,10,in_band,False,llama3.1:8b,llama3.1:8b,,,,contains all of ['750'],You'll need 750 grams of flour to serve 10 people.
C2-reason-07-r4,C2,deciding x on-device,deciding,on-device,reason-07,reasoning,3,4,20,pass,1,1,deterministic,True,False,none,False,False,False,False,False,quick_math,1,,2,2,False,0,0,,7.9382,0.0,1404,36,10,in_band,False,llama3.1:8b,llama3.1:8b,,,,contains all of ['750'],You'll need 750 grams of flour to serve 10 people.
C2-reason-07-r5,C2,deciding x on-device,deciding,on-device,reason-07,reasoning,3,5,29,pass,1,1,deterministic,True,False,none,False,False,False,False,False,quick_math,1,,2,2,False,0,0,,8.0309,0.0,1404,36,10,in_band,False,llama3.1:8b,llama3.1:8b,,,,contains all of ['750'],You'll need 750 grams of flour to serve 10 people.
C3-reason-07-r1,C3,routing x cloud,routing,cloud,reason-07,reasoning,3,1,13,pass,1,1,deterministic,True,False,none,False,False,False,False,False,quick_math,1,,1,1,False,0,0,,3.259,0.006801,1957,62,1,in_band,False,claude-sonnet-4-6,claude-sonnet-4-6,,,,contains all of ['750'],750
C3-reason-07-r2,C3,routing x cloud,routing,cloud,reason-07,reasoning,3,2,23,pass,1,1,deterministic,True,False,none,False,False,False,False,False,quick_math,1,,1,1,False,0,0,,1.9033,0.006801,1957,62,1,in_band,False,claude-sonnet-4-6,claude-sonnet-4-6,,,,contains all of ['750'],750
C3-reason-07-r3,C3,routing x cloud,routing,cloud,reason-07,reasoning,3,3,38,pass,1,1,deterministic,True,False,none,False,False,False,False,False,quick_math,1,,1,1,False,0,0,,4.4359,0.006801,1957,62,1,in_band,False,claude-sonnet-4-6,claude-sonnet-4-6,,,,contains all of ['750'],750
C3-reason-07-r4,C3,routing x cloud,routing,cloud,reason-07,reasoning,3,4,20,pass,1,1,deterministic,True,False,none,False,False,False,False,False,quick_math,1,,1,1,False,0,0,,1.9884,0.006801,1957,62,1,in_band,False,claude-sonnet-4-6,claude-sonnet-4-6,,,,contains all of ['750'],750
C3-reason-07-r5,C3,routing x cloud,routing,cloud,reason-07,reasoning,3,5,29,pass,1,1,deterministic,True,False,none,False,False,False,False,False,quick_math,1,,1,1,False,0,0,,2.069,0.006801,1957,62,1,in_band,False,claude-sonnet-4-6,claude-sonnet-4-6,,,,contains all of ['750'],750
C4-reason-07-r1,C4,routing x on-device,routing,on-device,reason-07,reasoning,3,1,13,pass,1,1,deterministic,True,False,none,False,False,False,False,False,quick_math,1,,1,1,False,0,0,,5.1379,0.0,1103,21,1,in_band,False,llama3.1:8b,llama3.1:8b,,,,contains all of ['750'],750
